Requirements:  APPLICATION_NAME=decompaction  INSTANCE  TOTAL_2D_GRIDPOINTS  TOTAL_3D_GRIDPOINTS  X_GRIDPOINTS  Y_GRIDPOINTS  ZP_SEGMENTS  Z_SEGMENTS  ZT_SEGMENTS  CRUST_SEGMENTS  MANTLE_SEGMENTS  NUMBER_OF_EVENTS  RESERVOIRS  SOURCE_ROCKS  
LargeSMTest_ScaleXY_8_decompaction_4_1.tag  LargeSMTest_ScaleXY_8  108  1836  12  9  15  28  28  8  5  17  ---  ---  
K3_CBM_DIONISOS_SAND1_ScaleXY_2_decompaction_4_1.tag  K3_CBM_DIONISOS_SAND1_ScaleXY_2  7644  894348  91  84  115  128  128  8  5  25  ---  ---  
K3_CBM_DIONISOS_SAND1_ScaleXY_8_decompaction_4_1.tag  K3_CBM_DIONISOS_SAND1_ScaleXY_8  483  55062  23  21  112  125  125  8  5  25  ---  ---  
K3_CBM_DIONISOS_SAND1_none_none_decompaction_2_1.tag  K3_CBM_DIONISOS_SAND1_none_none  21672  2448936  172  126  111  124  124  8  5  25  ---  ---  
L2_Mdst50Pct_NonGeoLoop_none_none_decompaction_1_1.tag  L2_Mdst50Pct_NonGeoLoop_none_none  2916  253692  1458  2  85  108  108  9  14  31  ---  ---  
Hohonu_2d_v1_200mA_none_none_decompaction_8_1.tag  Hohonu_2d_v1_200mA_none_none  1186  56928  593  2  46  64  64  9  9  27  ---  5  
K3_CBM_DIONISOS_SAND1_none_none_decompaction_4_1.tag  K3_CBM_DIONISOS_SAND1_none_none  21672  2448936  172  126  111  124  124  8  5  25  ---  ---  
K3_CBM_DIONISOS_SAND1_ScaleXY_2_decompaction_8_1.tag  K3_CBM_DIONISOS_SAND1_ScaleXY_2  7644  894348  91  84  115  128  128  8  5  25  ---  ---  
L2_Mdst50Pct_NonGeoLoop_none_none_decompaction_2_1.tag  L2_Mdst50Pct_NonGeoLoop_none_none  2916  253692  1458  2  85  108  108  9  14  31  ---  ---  
K3_CBM_DIONISOS_SAND1_ScaleXY_2_decompaction_16_1.tag  K3_CBM_DIONISOS_SAND1_ScaleXY_2  7644  894348  91  84  115  128  128  8  5  25  ---  ---  
LargeSMTest_ScaleXY_8_decompaction_8_1.tag  LargeSMTest_ScaleXY_8  108  1836  12  9  15  28  28  8  5  17  ---  ---  
LargeSMTest_none_none_decompaction_2_1.tag  LargeSMTest_none_none  6816  115872  96  71  15  28  28  8  5  17  ---  ---  
LargeSMTest_none_none_decompaction_4_1.tag  LargeSMTest_none_none  6816  115872  96  71  15  28  28  8  5  17  ---  ---  
LargeSMTest_none_none_decompaction_16_1.tag  LargeSMTest_none_none  6816  115872  96  71  15  28  28  8  5  17  ---  ---  
LargeSMTest_none_none_decompaction_8_1.tag  LargeSMTest_none_none  6816  115872  96  71  15  28  28  8  5  17  ---  ---  
LunskoyeDeepHT_ScaleXY_2_decompaction_1_1.tag  LunskoyeDeepHT_ScaleXY_2  10980  757620  90  122  67  88  88  13  8  14  ---  2  
LunskoyeDeepHT_ScaleXY_2_decompaction_2_1.tag  LunskoyeDeepHT_ScaleXY_2  10980  757620  90  122  67  88  88  13  8  14  ---  2  
LunskoyeDeepHT_ScaleXY_2_decompaction_4_1.tag  LunskoyeDeepHT_ScaleXY_2  10980  757620  90  122  67  88  88  13  8  14  ---  2  
LunskoyeDeepHT_ScaleXY_2_decompaction_8_1.tag  LunskoyeDeepHT_ScaleXY_2  10980  757620  90  122  67  88  88  13  8  14  ---  2  
LunskoyeDeepHT_ScaleXY_4_decompaction_1_1.tag  LunskoyeDeepHT_ScaleXY_4  2745  183915  45  61  65  86  86  13  8  14  ---  2  
LunskoyeDeepHT_ScaleXY_4_decompaction_2_1.tag  LunskoyeDeepHT_ScaleXY_4  2745  183915  45  61  65  86  86  13  8  14  ---  2  
LunskoyeDeepHT_ScaleXY_4_decompaction_4_1.tag  LunskoyeDeepHT_ScaleXY_4  2745  183915  45  61  65  86  86  13  8  14  ---  2  
LunskoyeDeepHT_ScaleXY_4_decompaction_16_1.tag  LunskoyeDeepHT_ScaleXY_4  2745  183915  45  61  65  86  86  13  8  14  ---  2  
LunskoyeDeepHT_ScaleXY_4_decompaction_8_1.tag  LunskoyeDeepHT_ScaleXY_4  2745  183915  45  61  65  86  86  13  8  14  ---  2  
LunskoyeDeepHT_ScaleXY_8_decompaction_1_1.tag  LunskoyeDeepHT_ScaleXY_8  713  46345  23  31  63  84  84  13  8  14  ---  2  
LunskoyeDeepHT_ScaleXY_8_decompaction_2_1.tag  LunskoyeDeepHT_ScaleXY_8  713  46345  23  31  63  84  84  13  8  14  ---  2  
LunskoyeDeepHT_ScaleXY_8_decompaction_4_1.tag  LunskoyeDeepHT_ScaleXY_8  713  46345  23  31  63  84  84  13  8  14  ---  2  
LunskoyeDeepHT_ScaleXY_8_decompaction_8_1.tag  LunskoyeDeepHT_ScaleXY_8  713  46345  23  31  63  84  84  13  8  14  ---  2  
LunskoyeDeepHT_none_none_decompaction_4_1.tag  LunskoyeDeepHT_none_none  43920  3074400  180  244  68  89  89  13  8  14  ---  2  
LunskoyeDeepHT_none_none_decompaction_16_1.tag  LunskoyeDeepHT_none_none  43920  3074400  180  244  68  89  89  13  8  14  ---  2  
LunskoyeDeepHT_none_none_decompaction_2_1.tag  LunskoyeDeepHT_none_none  43920  3074400  180  244  68  89  89  13  8  14  ---  2  
LunskoyeDeepL4_ScaleXY_2_decompaction_1_1.tag  LunskoyeDeepL4_ScaleXY_2  10980  757620  90  122  67  88  88  13  8  14  ---  2  
LunskoyeDeepHT_none_none_decompaction_8_1.tag  LunskoyeDeepHT_none_none  43920  3074400  180  244  68  89  89  13  8  14  ---  2  
LunskoyeDeepL4_ScaleXY_2_decompaction_2_1.tag  LunskoyeDeepL4_ScaleXY_2  10980  757620  90  122  67  88  88  13  8  14  ---  2  
LunskoyeDeepL4_ScaleXY_2_decompaction_4_1.tag  LunskoyeDeepL4_ScaleXY_2  10980  757620  90  122  67  88  88  13  8  14  ---  2  
LunskoyeDeepL4_ScaleXY_4_decompaction_1_1.tag  LunskoyeDeepL4_ScaleXY_4  2745  183915  45  61  65  86  86  13  8  14  ---  2  
LunskoyeDeepL4_ScaleXY_4_decompaction_2_1.tag  LunskoyeDeepL4_ScaleXY_4  2745  183915  45  61  65  86  86  13  8  14  ---  2  
LunskoyeDeepL4_ScaleXY_4_decompaction_4_1.tag  LunskoyeDeepL4_ScaleXY_4  2745  183915  45  61  65  86  86  13  8  14  ---  2  
LunskoyeDeepL4_ScaleXY_4_decompaction_8_1.tag  LunskoyeDeepL4_ScaleXY_4  2745  183915  45  61  65  86  86  13  8  14  ---  2  
LunskoyeDeepL4_ScaleXY_8_decompaction_1_1.tag  LunskoyeDeepL4_ScaleXY_8  713  46345  23  31  63  84  84  13  8  14  ---  2  
LunskoyeDeepL4_ScaleXY_8_decompaction_2_1.tag  LunskoyeDeepL4_ScaleXY_8  713  46345  23  31  63  84  84  13  8  14  ---  2  
LunskoyeDeepL4_ScaleXY_8_decompaction_4_1.tag  LunskoyeDeepL4_ScaleXY_8  713  46345  23  31  63  84  84  13  8  14  ---  2  
LunskoyeDeepL4_ScaleXY_8_decompaction_16_1.tag  LunskoyeDeepL4_ScaleXY_8  713  46345  23  31  63  84  84  13  8  14  ---  2  
LunskoyeDeepL4_ScaleXY_8_decompaction_8_1.tag  LunskoyeDeepL4_ScaleXY_8  713  46345  23  31  63  84  84  13  8  14  ---  2  
LunskoyeDeepL4_none_none_decompaction_4_1.tag  LunskoyeDeepL4_none_none  43920  3074400  180  244  68  89  89  13  8  14  ---  2  
LunskoyeDeepL4_none_none_decompaction_8_1.tag  LunskoyeDeepL4_none_none  43920  3074400  180  244  68  89  89  13  8  14  ---  2  
LunskoyeDeepL4_none_none_decompaction_2_1.tag  LunskoyeDeepL4_none_none  43920  3074400  180  244  68  89  89  13  8  14  ---  2  
L2_Mdst50Pct_NonGeoLoop_none_none_decompaction_4_1.tag  L2_Mdst50Pct_NonGeoLoop_none_none  2916  253692  1458  2  85  108  108  9  14  31  ---  ---  
K3AllSand_ScaleXY_2_decompaction_8_1.tag  K3AllSand_ScaleXY_2  7644  894348  91  84  115  128  128  8  5  25  ---  ---  
Friesian_none_none_decompaction_32_1.tag  Friesian_none_none  6816  463488  96  71  66  91  91  9  16  23  1  1  
K3AllSand_ScaleXY_4_decompaction_8_1.tag  K3AllSand_ScaleXY_4  1932  224112  46  42  114  127  127  8  5  25  ---  ---  
LargeSMTest_ScaleXY_2_decompaction_4_1.tag  LargeSMTest_ScaleXY_2  1728  29376  48  36  15  28  28  8  5  17  ---  ---  
LargeSMTest_ScaleXY_2_decompaction_8_1.tag  LargeSMTest_ScaleXY_2  1728  29376  48  36  15  28  28  8  5  17  ---  ---  
LargeSMTest_ScaleXY_2_decompaction_16_1.tag  LargeSMTest_ScaleXY_2  1728  29376  48  36  15  28  28  8  5  17  ---  ---  
LargeSMTest_none_none_decompaction_32_1.tag  LargeSMTest_none_none  6816  115872  96  71  15  28  28  8  5  17  ---  ---  
LunskoyeDeepHT_ScaleXY_2_decompaction_16_1.tag  LunskoyeDeepHT_ScaleXY_2  10980  757620  90  122  67  88  88  13  8  14  ---  2  
K3AllSand_ScaleXY_8_decompaction_8_1.tag  K3AllSand_ScaleXY_8  483  55062  23  21  112  125  125  8  5  25  ---  ---  
Greater_Mars_Ursa_ScaleXY_4_decompaction_32_1.tag  Greater_Mars_Ursa_ScaleXY_4  608  62624  32  19  101  131  131  9  21  25  5  2  
K3_CBM_DIONISOS_SAND1_ScaleXY_8_decompaction_8_1.tag  K3_CBM_DIONISOS_SAND1_ScaleXY_8  483  55062  23  21  112  125  125  8  5  25  ---  ---  
K3_CBM_DIONISOS_SAND1_none_none_decompaction_8_1.tag  K3_CBM_DIONISOS_SAND1_none_none  21672  2448936  172  126  111  124  124  8  5  25  ---  ---  
L2_Mdst50Pct_NonGeoLoop_none_none_decompaction_8_1.tag  L2_Mdst50Pct_NonGeoLoop_none_none  2916  253692  1458  2  85  108  108  9  14  31  ---  ---  
HPHTLwrRchLwTOC_ScaleXY_8_decompaction_16_1.tag  HPHTLwrRchLwTOC_ScaleXY_8  49  2058  7  7  40  68  68  13  15  41  1  1  
LunskoyeDeepL4_ScaleXY_2_decompaction_8_1.tag  LunskoyeDeepL4_ScaleXY_2  10980  757620  90  122  67  88  88  13  8  14  ---  2  
LunskoyeDeep_test_GSY_ScaleXY_4_decompaction_1_1.tag  LunskoyeDeep_test_GSY_ScaleXY_4  2745  175680  45  61  62  83  83  13  8  12  ---  ---  
LunskoyeDeep_test_GSY_ScaleXY_2_decompaction_1_1.tag  LunskoyeDeep_test_GSY_ScaleXY_2  10980  724680  90  122  64  85  85  13  8  12  ---  ---  
LunskoyeDeep_test_GSY_ScaleXY_4_decompaction_2_1.tag  LunskoyeDeep_test_GSY_ScaleXY_4  2745  175680  45  61  62  83  83  13  8  12  ---  ---  
LunskoyeDeep_test_GSY_ScaleXY_4_decompaction_4_1.tag  LunskoyeDeep_test_GSY_ScaleXY_4  2745  175680  45  61  62  83  83  13  8  12  ---  ---  
LunskoyeDeep_test_GSY_ScaleXY_4_decompaction_8_1.tag  LunskoyeDeep_test_GSY_ScaleXY_4  2745  175680  45  61  62  83  83  13  8  12  ---  ---  
LunskoyeDeep_test_GSY_ScaleXY_8_decompaction_1_1.tag  LunskoyeDeep_test_GSY_ScaleXY_8  713  44206  23  31  60  81  81  13  8  12  ---  ---  
LunskoyeDeep_test_GSY_ScaleXY_8_decompaction_2_1.tag  LunskoyeDeep_test_GSY_ScaleXY_8  713  44206  23  31  60  81  81  13  8  12  ---  ---  
LunskoyeDeep_test_GSY_ScaleXY_8_decompaction_4_1.tag  LunskoyeDeep_test_GSY_ScaleXY_8  713  44206  23  31  60  81  81  13  8  12  ---  ---  
LunskoyeDeep_test_GSY_ScaleXY_8_decompaction_8_1.tag  LunskoyeDeep_test_GSY_ScaleXY_8  713  44206  23  31  60  81  81  13  8  12  ---  ---  
LunskoyeDeep_test_GSY_none_none_decompaction_4_1.tag  LunskoyeDeep_test_GSY_none_none  43920  2898720  180  244  64  85  85  13  8  12  ---  ---  
LunskoyeV2005_08_ScaleXY_2_decompaction_1_1.tag  LunskoyeV2005_08_ScaleXY_2  10980  43920  90  122  2  15  15  8  5  2  ---  ---  
LunskoyeDeep_test_GSY_none_none_decompaction_8_1.tag  LunskoyeDeep_test_GSY_none_none  43920  2898720  180  244  64  85  85  13  8  12  ---  ---  
LunskoyeDeep_test_GSY_none_none_decompaction_2_1.tag  LunskoyeDeep_test_GSY_none_none  43920  2898720  180  244  64  85  85  13  8  12  ---  ---  
LunskoyeV2005_08_ScaleXY_2_decompaction_2_1.tag  LunskoyeV2005_08_ScaleXY_2  10980  43920  90  122  2  15  15  8  5  2  ---  ---  
LunskoyeV2005_08_ScaleXY_2_decompaction_4_1.tag  LunskoyeV2005_08_ScaleXY_2  10980  43920  90  122  2  15  15  8  5  2  ---  ---  
LunskoyeV2005_08_ScaleXY_2_decompaction_8_1.tag  LunskoyeV2005_08_ScaleXY_2  10980  43920  90  122  2  15  15  8  5  2  ---  ---  
LunskoyeV2005_08_ScaleXY_4_decompaction_1_1.tag  LunskoyeV2005_08_ScaleXY_4  2745  10980  45  61  2  15  15  8  5  2  ---  ---  
LunskoyeV2005_08_ScaleXY_4_decompaction_2_1.tag  LunskoyeV2005_08_ScaleXY_4  2745  10980  45  61  2  15  15  8  5  2  ---  ---  
LunskoyeV2005_08_ScaleXY_4_decompaction_4_1.tag  LunskoyeV2005_08_ScaleXY_4  2745  10980  45  61  2  15  15  8  5  2  ---  ---  
LunskoyeV2005_08_ScaleXY_4_decompaction_8_1.tag  LunskoyeV2005_08_ScaleXY_4  2745  10980  45  61  2  15  15  8  5  2  ---  ---  
LunskoyeV2005_08_ScaleXY_8_decompaction_1_1.tag  LunskoyeV2005_08_ScaleXY_8  713  2852  23  31  2  15  15  8  5  2  ---  ---  
LunskoyeV2005_08_ScaleXY_8_decompaction_2_1.tag  LunskoyeV2005_08_ScaleXY_8  713  2852  23  31  2  15  15  8  5  2  ---  ---  
LunskoyeV2005_08_ScaleXY_8_decompaction_4_1.tag  LunskoyeV2005_08_ScaleXY_8  713  2852  23  31  2  15  15  8  5  2  ---  ---  
LunskoyeV2005_08_ScaleXY_8_decompaction_8_1.tag  LunskoyeV2005_08_ScaleXY_8  713  2852  23  31  2  15  15  8  5  2  ---  ---  
LwrRachmat_ScaleXY_2_decompaction_1_1.tag  LwrRachmat_ScaleXY_2  576  25920  24  24  43  65  65  10  12  40  1  1  
LwrRachmat_ScaleXY_2_decompaction_2_1.tag  LwrRachmat_ScaleXY_2  576  25920  24  24  43  65  65  10  12  40  1  1  
LwrRachmat_ScaleXY_2_decompaction_4_1.tag  LwrRachmat_ScaleXY_2  576  25920  24  24  43  65  65  10  12  40  1  1  
LwrRachmat_ScaleXY_4_decompaction_1_1.tag  LwrRachmat_ScaleXY_4  144  6336  12  12  42  64  64  10  12  40  1  1  
LwrRachmat_ScaleXY_2_decompaction_8_1.tag  LwrRachmat_ScaleXY_2  576  25920  24  24  43  65  65  10  12  40  1  1  
LwrRachmat_ScaleXY_8_decompaction_1_1.tag  LwrRachmat_ScaleXY_8  36  1548  6  6  41  63  63  10  12  40  1  1  
LwrRachmat_ScaleXY_8_decompaction_2_1.tag  LwrRachmat_ScaleXY_8  36  1548  6  6  41  63  63  10  12  40  1  1  
LwrRachmat_none_none_decompaction_1_1.tag  LwrRachmat_none_none  2304  103680  48  48  43  65  65  10  12  40  1  1  
LwrRachmat_none_none_decompaction_2_1.tag  LwrRachmat_none_none  2304  103680  48  48  43  65  65  10  12  40  1  1  
LwrRachmat_none_none_decompaction_4_1.tag  LwrRachmat_none_none  2304  103680  48  48  43  65  65  10  12  40  1  1  
Hohonu_2d_v1_200mA_none_none_decompaction_16_1.tag  Hohonu_2d_v1_200mA_none_none  1186  56928  593  2  46  64  64  9  9  27  ---  5  
K3AllSand_none_none_decompaction_8_1.tag  K3AllSand_none_none  21672  2448936  172  126  111  124  124  8  5  25  ---  ---  
K3AllSand_ScaleXY_2_decompaction_16_1.tag  K3AllSand_ScaleXY_2  7644  894348  91  84  115  128  128  8  5  25  ---  ---  
Greater_Mars_Ursa_none_none_decompaction_32_1.tag  Greater_Mars_Ursa_none_none  8760  954840  120  73  107  137  137  9  21  25  5  2  
K3_CBM_DIONISOS_SAND1_ScaleXY_4_decompaction_16_1.tag  K3_CBM_DIONISOS_SAND1_ScaleXY_4  1932  224112  46  42  114  127  127  8  5  25  ---  ---  
K3AllSand_ScaleXY_4_decompaction_16_1.tag  K3AllSand_ScaleXY_4  1932  224112  46  42  114  127  127  8  5  25  ---  ---  
K3AllSand_ScaleXY_8_decompaction_16_1.tag  K3AllSand_ScaleXY_8  483  55062  23  21  112  125  125  8  5  25  ---  ---  
LunskoyeDeep_test_GSY_ScaleXY_2_decompaction_2_1.tag  LunskoyeDeep_test_GSY_ScaleXY_2  10980  724680  90  122  64  85  85  13  8  12  ---  ---  
Gron_Olaf_nod_newHC_ScaleXY_8_decompaction_32_1.tag  Gron_Olaf_nod_newHC_ScaleXY_8  1107  50922  27  41  44  69  69  5  20  53  1  8  
K3AllSand_none_none_decompaction_16_1.tag  K3AllSand_none_none  21672  2448936  172  126  111  124  124  8  5  25  ---  ---  
LunskoyeDeep_test_GSY_ScaleXY_2_decompaction_4_1.tag  LunskoyeDeep_test_GSY_ScaleXY_2  10980  724680  90  122  64  85  85  13  8  12  ---  ---  
LunskoyeDeep_test_GSY_ScaleXY_8_decompaction_16_1.tag  LunskoyeDeep_test_GSY_ScaleXY_8  713  44206  23  31  60  81  81  13  8  12  ---  ---  
LunskoyeV2005_08_ScaleXY_4_decompaction_16_1.tag  LunskoyeV2005_08_ScaleXY_4  2745  10980  45  61  2  15  15  8  5  2  ---  ---  
LunskoyeDeep_test_GSY_none_none_decompaction_16_1.tag  LunskoyeDeep_test_GSY_none_none  43920  2898720  180  244  64  85  85  13  8  12  ---  ---  
LunskoyeV2005_08_ScaleXY_8_decompaction_16_1.tag  LunskoyeV2005_08_ScaleXY_8  713  2852  23  31  2  15  15  8  5  2  ---  ---  
LunskoyeV2005_08_ScaleXY_8_decompaction_32_1.tag  LunskoyeV2005_08_ScaleXY_8  713  2852  23  31  2  15  15  8  5  2  ---  ---  
K3_CBM_DIONISOS_SAND1_ScaleXY_8_decompaction_16_1.tag  K3_CBM_DIONISOS_SAND1_ScaleXY_8  483  55062  23  21  112  125  125  8  5  25  ---  ---  
K3_CBM_DIONISOS_SAND1_none_none_decompaction_16_1.tag  K3_CBM_DIONISOS_SAND1_none_none  21672  2448936  172  126  111  124  124  8  5  25  ---  ---  
Gron_Olaf_nod_newHC_none_none_decompaction_32_1.tag  Gron_Olaf_nod_newHC_none_none  50861  2593911  181  281  49  74  74  5  20  53  1  8  
LunskoyeV2005_08_ScaleXY_2_decompaction_16_1.tag  LunskoyeV2005_08_ScaleXY_2  10980  43920  90  122  2  15  15  8  5  2  ---  ---  
LunskoyeDeep_test_GSY_ScaleXY_2_decompaction_8_1.tag  LunskoyeDeep_test_GSY_ScaleXY_2  10980  724680  90  122  64  85  85  13  8  12  ---  ---  
LwrRachmat_ScaleXY_4_decompaction_2_1.tag  LwrRachmat_ScaleXY_4  144  6336  12  12  42  64  64  10  12  40  1  1  
LwrRachmat_ScaleXY_4_decompaction_4_1.tag  LwrRachmat_ScaleXY_4  144  6336  12  12  42  64  64  10  12  40  1  1  
LwrRachmat_ScaleXY_4_decompaction_8_1.tag  LwrRachmat_ScaleXY_4  144  6336  12  12  42  64  64  10  12  40  1  1  
L2_Mdst50Pct_NonGeoLoop_none_none_decompaction_16_1.tag  L2_Mdst50Pct_NonGeoLoop_none_none  2916  253692  1458  2  85  108  108  9  14  31  ---  ---  
LwrRachmat_ScaleXY_8_decompaction_4_1.tag  LwrRachmat_ScaleXY_8  36  1548  6  6  41  63  63  10  12  40  1  1  
LwrRachmat_none_none_decompaction_16_1.tag  LwrRachmat_none_none  2304  103680  48  48  43  65  65  10  12  40  1  1  
LunskoyeDeepHT_ScaleXY_8_decompaction_16_1.tag  LunskoyeDeepHT_ScaleXY_8  713  46345  23  31  63  84  84  13  8  14  ---  2  
LwrRachmat_none_none_decompaction_8_1.tag  LwrRachmat_none_none  2304  103680  48  48  43  65  65  10  12  40  1  1  
LargeSMTest_ScaleXY_4_decompaction_16_1.tag  LargeSMTest_ScaleXY_4  432  7344  24  18  15  28  28  8  5  17  ---  ---  
LunskoyeDeepL4_ScaleXY_2_decompaction_16_1.tag  LunskoyeDeepL4_ScaleXY_2  10980  757620  90  122  67  88  88  13  8  14  ---  2  
LargeSMTest_ScaleXY_8_decompaction_16_1.tag  LargeSMTest_ScaleXY_8  108  1836  12  9  15  28  28  8  5  17  ---  ---  
LwrRachmat_ScaleXY_8_decompaction_8_1.tag  LwrRachmat_ScaleXY_8  36  1548  6  6  41  63  63  10  12  40  1  1  
LwrRachmat_ScaleXY_2_decompaction_16_1.tag  LwrRachmat_ScaleXY_2  576  25920  24  24  43  65  65  10  12  40  1  1  
LunskoyeDeepL4_ScaleXY_4_decompaction_16_1.tag  LunskoyeDeepL4_ScaleXY_4  2745  183915  45  61  65  86  86  13  8  14  ---  2  
HB_test_sand_none_none_decompaction_32_1.tag  HB_test_sand_none_none  202  4646  101  2  21  34  34  8  5  8  ---  ---  
LunskoyeDeepL4_ScaleXY_2_decompaction_32_1.tag  LunskoyeDeepL4_ScaleXY_2  10980  757620  90  122  67  88  88  13  8  14  ---  2  
K3AllSand_ScaleXY_4_decompaction_32_1.tag  K3AllSand_ScaleXY_4  1932  224112  46  42  114  127  127  8  5  25  ---  ---  
LunskoyeDeepL4_none_none_decompaction_16_1.tag  LunskoyeDeepL4_none_none  43920  3074400  180  244  68  89  89  13  8  14  ---  2  
LunskoyeDeep_test_GSY_ScaleXY_2_decompaction_16_1.tag  LunskoyeDeep_test_GSY_ScaleXY_2  10980  724680  90  122  64  85  85  13  8  12  ---  ---  
HPHTLwrRchLwTOC_ScaleXY_2_decompaction_32_1.tag  HPHTLwrRchLwTOC_ScaleXY_2  676  30420  26  26  43  71  71  13  15  41  1  1  
LunskoyeV2005_08_ScaleXY_2_decompaction_32_1.tag  LunskoyeV2005_08_ScaleXY_2  10980  43920  90  122  2  15  15  8  5  2  ---  ---  
LunskoyeDeepHT_ScaleXY_2_decompaction_32_1.tag  LunskoyeDeepHT_ScaleXY_2  10980  757620  90  122  67  88  88  13  8  14  ---  2  
LunskoyeDeep_test_GSY_ScaleXY_4_decompaction_16_1.tag  LunskoyeDeep_test_GSY_ScaleXY_4  2745  175680  45  61  62  83  83  13  8  12  ---  ---  
HPHTLwrRchLwTOC_ScaleXY_4_decompaction_32_1.tag  HPHTLwrRchLwTOC_ScaleXY_4  169  7098  13  13  40  68  68  13  15  41  1  1  
K3AllSand_ScaleXY_8_decompaction_32_1.tag  K3AllSand_ScaleXY_8  483  55062  23  21  112  125  125  8  5  25  ---  ---  
LargeSMTest_ScaleXY_2_decompaction_32_1.tag  LargeSMTest_ScaleXY_2  1728  29376  48  36  15  28  28  8  5  17  ---  ---  
LwrRachmat_ScaleXY_2_decompaction_32_1.tag  LwrRachmat_ScaleXY_2  576  25920  24  24  43  65  65  10  12  40  1  1  
LwrRachmat_ScaleXY_4_decompaction_16_1.tag  LwrRachmat_ScaleXY_4  144  6336  12  12  42  64  64  10  12  40  1  1  
LargeSMTest_ScaleXY_8_decompaction_32_1.tag  LargeSMTest_ScaleXY_8  108  1836  12  9  15  28  28  8  5  17  ---  ---  
LwrRachmat_ScaleXY_8_decompaction_16_1.tag  LwrRachmat_ScaleXY_8  36  1548  6  6  41  63  63  10  12  40  1  1  
AMT2007_SandLayers_L4GL_FULL_nosandmap_ScaleXY_2_decompaction_64_1.tag  AMT2007_SandLayers_L4GL_FULL_nosandmap_ScaleXY_2  957  44022  29  33  44  57  57  8  5  18  ---  ---  
LunskoyeDeep_test_GSY_ScaleXY_2_decompaction_32_1.tag  LunskoyeDeep_test_GSY_ScaleXY_2  10980  724680  90  122  64  85  85  13  8  12  ---  ---  
K3AllSand_ScaleXY_2_decompaction_64_1.tag  K3AllSand_ScaleXY_2  7644  894348  91  84  115  128  128  8  5  25  ---  ---  
LunskoyeDeep_test_GSY_ScaleXY_8_decompaction_32_1.tag  LunskoyeDeep_test_GSY_ScaleXY_8  713  44206  23  31  60  81  81  13  8  12  ---  ---  
L2_Mdst50Pct_NonGeoLoop_none_none_decompaction_32_1.tag  L2_Mdst50Pct_NonGeoLoop_none_none  2916  253692  1458  2  85  108  108  9  14  31  ---  ---  
BrowseExtensionHigh3_ScaleXY_8_decompaction_64_1.tag  BrowseExtensionHigh3_ScaleXY_8  4760  514080  70  68  106  545  545  9  430  36  6  6  
HPHTLwrRchLwTOC_none_none_decompaction_32_1.tag  HPHTLwrRchLwTOC_none_none  2601  117045  51  51  43  71  71  13  15  41  1  1  
Hohonu_2d_v1_200mA_none_none_decompaction_32_1.tag  Hohonu_2d_v1_200mA_none_none  1186  56928  593  2  46  64  64  9  9  27  ---  5  
K3AllSand_ScaleXY_8_decompaction_64_1.tag  K3AllSand_ScaleXY_8  483  55062  23  21  112  125  125  8  5  25  ---  ---  
Acquifer-00M03_none_none_decompaction_8_1.tag  Acquifer-00M03_none_none  441  24255  21  21  53  66  66  8  5  7  1  1  
Acquifer-00M03_none_none_decompaction_16_1.tag  Acquifer-00M03_none_none  441  24255  21  21  53  66  66  8  5  7  1  1  
Acquifer-00M03_none_none_decompaction_32_1.tag  Acquifer-00M03_none_none  441  24255  21  21  53  66  66  8  5  7  1  1  
Acquifer-00M03_ScaleXY_2_decompaction_8_1.tag  Acquifer-00M03_ScaleXY_2  121  6655  11  11  53  66  66  8  5  7  1  1  
Acquifer-00M03_ScaleXY_2_decompaction_16_1.tag  Acquifer-00M03_ScaleXY_2  121  6655  11  11  53  66  66  8  5  7  1  1  
Acquifer-00M03_ScaleXY_4_decompaction_8_1.tag  Acquifer-00M03_ScaleXY_4  36  1980  6  6  53  66  66  8  5  7  1  1  
Acquifer-00M03_ScaleXY_4_decompaction_16_1.tag  Acquifer-00M03_ScaleXY_4  36  1980  6  6  53  66  66  8  5  7  1  1  
Acquifer-00M03_none_none_decompaction_64_1.tag  Acquifer-00M03_none_none  441  24255  21  21  53  66  66  8  5  7  1  1  
project2-02M46_none_none_decompaction_8_1.tag  project2-02M46_none_none  27030  1783980  159  170  64  90  90  15  11  18  ---  ---  
project2-02M46_none_none_decompaction_16_1.tag  project2-02M46_none_none  27030  1783980  159  170  64  90  90  15  11  18  ---  ---  
project2-02M46_none_none_decompaction_32_1.tag  project2-02M46_none_none  27030  1783980  159  170  64  90  90  15  11  18  ---  ---  
project2-02M46_ScaleXY_2_decompaction_8_1.tag  project2-02M46_ScaleXY_2  7134  470844  82  87  64  90  90  15  11  18  ---  ---  
project2-02M46_ScaleXY_8_decompaction_8_1.tag  project2-02M46_ScaleXY_8  462  29568  21  22  62  88  88  15  11  18  ---  ---  
project2-02M46_ScaleXY_2_decompaction_16_1.tag  project2-02M46_ScaleXY_2  7134  470844  82  87  64  90  90  15  11  18  ---  ---  
project3-04M96_none_none_decompaction_8_1.tag  project3-04M96_none_none  99234  3473190  298  333  33  49  49  9  7  11  1  1  
project2-02M46_ScaleXY_4_decompaction_16_1.tag  project2-02M46_ScaleXY_4  1804  119064  41  44  64  90  90  15  11  18  ---  ---  
project3-04M96_none_none_decompaction_16_1.tag  project3-04M96_none_none  99234  3473190  298  333  33  49  49  9  7  11  1  1  
