INSTANCE MEMORY_REQUIRED TOTAL_3D_GRIDPOINTS TOTAL_2D_GRIDPOINTS 
1 2 4 8 16 32 64 
Greater_Mars_Ursa_ScaleXY_4 145 62624 608 1.0 0.165217391304 0.791666666667 0.527777777778 0.202127659574 0.172727272727 0.114457831325 
Greater_Mars_Ursa_ScaleXY_8 100 15200 160 1.0 0.131578947368 0.652173913043 0.394736842105 0.230769230769 0.104895104895 --- 
Greater_Mars_Ursa_none_none 2085 954840 8760 1.0 0.572580645161 1.42 1.24561403509 0.797752808989 0.533834586466 0.381720430108 
Gron_Olaf_nod_newHC_ScaleXY_2 1620 880200 17604 1.0 0.852941176471 0.555023923445 0.608923884514 --- 0.103386809269 0.212844036697 
Gron_Olaf_nod_newHC_ScaleXY_4 408 221400 4428 1.0 0.837837837838 0.446685878963 --- 0.260942760943 0.200258397933 0.165598290598 
Gron_Olaf_nod_newHC_ScaleXY_8 102 50922 1107 1.0 0.38961038961 0.338028169014 0.234833659491 0.263157894737 0.201342281879 0.122574055158 
Gron_Olaf_nod_newHC_none_none 4680 2593911 50861 1.0 0.92268907563 0.871428571429 0.795652173913 0.840735068913 0.632488479263 0.379668049793 
HB_test_sand_none_none 100 4646 202 1.0 0.129032258065 0.142857142857 0.266666666667 0.153846153846 0.137931034483 0.1 
HPHTLwrRchLwTOC_ScaleXY_2 100 30420 676 1.0 0.6 0.666666666667 0.461538461538 0.289156626506 0.1875 0.126984126984 
HPHTLwrRchLwTOC_ScaleXY_4 100 7098 169 1.0 0.363636363636 0.592592592593 0.242424242424 0.197530864198 0.110344827586 --- 
HPHTLwrRchLwTOC_ScaleXY_8 100 2058 49 1.0 --- 0.615384615385 0.347826086957 0.14953271028 --- --- 
HPHTLwrRchLwTOC_none_none 307 117045 2601 1.0 0.9 0.84375 --- 0.169811320755 0.16875 0.138461538462 
Hohonu_2d_v1_200mA_none_none 140 56928 1186 1.0 1.06060606061 0.614035087719 0.486111111111 0.3125 0.195530726257 0.130111524164 
IOtest-95M00_ScaleXY_2 47000 20500000 250000 1.0 --- --- 8.0 12.2258064516 14.7902439024 17.8879056047 
IOtest-95M00_ScaleXY_4 11750 5125000 62500 1.0 2.0 3.29411764706 5.6312849162 6.90410958904 6.37974683544 2.1310782241 
IOtest-95M00_ScaleXY_8 2938 1281250 15625 1.0 1.77064220183 2.64383561644 3.50909090909 3.21666666667 3.11290322581 2.64383561644 
IOtest-95M00_none_none 188000 82000000 1000000 1.0 --- --- --- --- 32.0 46.8273291925 
K3AllSand_ScaleXY_2 1988 894348 7644 1.0 0.893333333333 1.15517241379 1.01515151515 0.598214285714 0.426751592357 0.288793103448 
K3AllSand_ScaleXY_4 503 224112 1932 1.0 0.782608695652 0.620689655172 0.666666666667 0.297520661157 0.24 0.165898617512 
K3AllSand_ScaleXY_8 126 55062 483 1.0 0.733333333333 1.06451612903 0.66 0.336734693878 0.230769230769 0.146666666667 
K3AllSand_none_none 5635 2448936 21672 1.0 1.16197183099 1.61764705882 1.4347826087 1.25 0.882352941176 0.676229508197 
K3_CBM_DIONISOS_SAND1_ScaleXY_2 1988 894348 7644 1.0 1.07954545455 1.31944444444 1.3768115942 0.913461538462 0.608974358974 0.433789954338 
K3_CBM_DIONISOS_SAND1_ScaleXY_4 503 224112 1932 1.0 0.980769230769 1.30769230769 0.910714285714 0.520408163265 0.333333333333 0.238317757009 
K3_CBM_DIONISOS_SAND1_ScaleXY_8 126 55062 483 1.0 0.764705882353 0.838709677419 0.530612244898 0.295454545455 0.171052631579 0.12380952381 
K3_CBM_DIONISOS_SAND1_none_none 5635 2448936 21672 1.0 1.22651933702 1.8813559322 1.96460176991 1.70769230769 1.28323699422 0.913580246914 
L2_Mdst50Pct_NonGeoLoop_none_none 560 253692 2916 1.0 0.888888888889 0.788732394366 0.528301886792 0.297872340426 0.212927756654 --- 
LargeSMTest_ScaleXY_2 101 29376 1728 1.0 0.642857142857 0.75 0.428571428571 0.36 0.204545454545 0.115384615385 
LargeSMTest_ScaleXY_4 100 7344 432 1.0 0.538461538462 0.583333333333 0.466666666667 0.212121212121 0.175 0.162790697674 
LargeSMTest_ScaleXY_8 100 1836 108 1.0 0.545454545455 0.6 0.285714285714 0.222222222222 0.139534883721 --- 
LargeSMTest_none_none 396 115872 6816 1.0 0.764705882353 0.928571428571 0.764705882353 0.5 0.276595744681 0.2 
LunskoyeDeepHT_ScaleXY_2 1801 757620 10980 1.0 1.04347826087 1.26315789474 1.14285714286 0.705882352941 0.461538461538 0.380952380952 
LunskoyeDeepHT_ScaleXY_4 451 183915 2745 1.0 0.642857142857 0.692307692308 0.529411764706 0.28125 0.191489361702 0.140625 
LunskoyeDeepHT_ScaleXY_8 117 46345 713 1.0 0.6 0.6 0.375 0.193548387097 0.133333333333 0.0983606557377 
LunskoyeDeepHT_none_none 7203 3074400 43920 1.0 2.0 3.08695652174 3.3023255814 3.02127659574 2.32786885246 1.84415584416 
LunskoyeDeepL4_ScaleXY_2 1801 757620 10980 1.0 1.04166666667 1.31578947368 0.925925925926 0.510204081633 0.555555555556 0.373134328358 
LunskoyeDeepL4_ScaleXY_4 451 183915 2745 1.0 0.818181818182 0.75 0.5 0.257142857143 0.166666666667 0.147540983607 
LunskoyeDeepL4_ScaleXY_8 117 46345 713 1.0 0.7 0.7 0.4375 0.2 0.14 0.112903225806 
LunskoyeDeepL4_none_none 7203 3074400 43920 1.0 2.0 3.20833333333 3.75609756098 3.58139534884 2.56666666667 2.16901408451 
LunskoyeDeep_test_GSY_ScaleXY_2 1779 724680 10980 1.0 1.1 1.22222222222 1.29411764706 0.88 0.611111111111 0.468085106383 
LunskoyeDeep_test_GSY_ScaleXY_4 445 175680 2745 1.0 0.769230769231 0.833333333333 0.833333333333 0.434782608696 0.263157894737 0.222222222222 
LunskoyeDeep_test_GSY_ScaleXY_8 116 44206 713 1.0 0.555555555556 0.555555555556 0.357142857143 0.217391304348 0.135135135135 0.102040816327 
LunskoyeDeep_test_GSY_none_none 7116 2898720 43920 1.0 2.0 3.08571428571 3.6 2.76923076923 2.45454545455 2.03773584906 
LunskoyeV2005_08_ScaleXY_2 352 43920 10980 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
LunskoyeV2005_08_ScaleXY_4 100 10980 2745 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
LunskoyeV2005_08_ScaleXY_8 100 2852 713 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
LunskoyeV2005_08_none_none 100 36 9 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
LwrRachmat_ScaleXY_2 100 25920 576 1.0 0.964285714286 0.931034482759 0.54 0.325301204819 0.219512195122 --- 
LwrRachmat_ScaleXY_4 100 6336 144 1.0 0.68 0.607142857143 0.333333333333 0.204819277108 --- --- 
LwrRachmat_ScaleXY_8 100 1548 36 1.0 0.925925925926 0.961538461538 0.568181818182 0.367647058824 --- --- 
LwrRachmat_none_none 259 103680 2304 1.0 1.02941176471 1.06060606061 0.603448275862 0.4375 0.161290322581 0.191256830601 
Model3D_v5_ScaleXY_2 627 265320 3685 1.0 0.68 1.0 --- 0.0651340996169 0.257575757576 --- 
Model3D_v5_ScaleXY_4 162 66640 952 1.0 0.823529411765 1.0 0.608695652174 0.0578512396694 0.0660377358491 --- 
Model3D_v5_none_none 2488 1067990 14630 1.0 0.9 1.28571428571 1.0 0.782608695652 0.266666666667 --- 
Model3D_v6_scenario8_gsy_ScaleXY_2 634 269005 3685 1.0 0.782608695652 0.9 0.58064516129 0.0631578947368 0.230769230769 --- 
Model3D_v6_scenario8_gsy_ScaleXY_4 164 67592 952 1.0 0.48 0.631578947368 0.444444444444 0.0470588235294 0.162162162162 --- 
Model3D_v6_scenario8_gsy_none_none 2517 1082620 14630 1.0 0.959183673469 1.51612903226 1.23684210526 0.155629139073 0.559523809524 0.321917808219 
NVG_2004_TEST_ScaleXY_2 1688 680938 14803 1.0 1.31034482759 1.65217391304 0.273381294964 0.255033557047 --- --- 
